ru250m;pop_tot
23065007035250;2
23065007042500;6
23065007043000;2
23065007043250;20
23065007043500;11
23065007043750;90
23065007044000;50
23065007044250;87
23065007044750;2
23065007045000;4
23065007045250;5
23065007045750;4
23065007046000;7
23065007046250;12
23065007046500;20
23065007046750;5
23065007047000;2
23065007047250;8
23065007047750;9
23065007048000;2
23065007059000;5
23065007059250;6
23065007059750;5
23065007060250;8
23065007061000;8
23065007062750;1
23065007063000;7
23065007066250;5
23065007067750;7
23065007070000;10
23065007076500;15
23065007076750;3
23065007077250;1
23065007077500;1
23065007078500;5
23065007079750;12
23065007152250;4
23065007169000;3
23065007169250;15
23065007199250;1
23065007211000;2
23067506560000;1
23067506605000;6
23067506605250;7
23067506606500;1
23067506608250;1
23067506608750;8
23067506610500;1
23067506612250;4
23067506612500;5
23067506614000;2
23067506624250;2
23067506638000;3
23067506639000;4
23067506641000;2
23067506641750;3
23067506642000;10
23067506642500;8
23067506642750;10
23067506643000;38
23067506643250;90
23067506643500;120
23067506643750;109
23067506644000;66
23067506646750;5
23067506647000;6
23067506647250;4
23067506648000;13
23067506648250;23
23067506648500;27
23067506649250;3
23067506649500;9
23067506650000;3
23067506650750;5
23067506651000;3
23067506656000;5
23067506668500;4
23067506670000;12
23067506670750;5
23067506672000;4
23067506673000;1
23067506674500;2
23067506676000;76
23067506676250;95
23067506676500;8
23067506676750;12
23067506680000;2
23067506680250;9
23067506680500;7
23067506680750;4
23067506681000;18
23067506681250;6
23067506681500;3
23067506681750;37
23067506682000;20
23067506682250;8
23067506682750;3
23067506683000;5
23067506686750;2
23067506700750;4
23067506701000;4
23067506701250;2
23067506701500;1
23067506702250;4
23067506702750;1
23067506703500;1
23067506704250;5
23067506704750;1
23067506705250;1
23067506705500;3
23067506706000;5
23067506706250;4
23067506706500;13
23067506706750;2
23067506707000;1
23067506708000;1
23067506708250;2
23067506725000;1
23067506727000;4
23067506745250;2
23067506767000;6
23067506767250;1
23067506934750;2
23067506935000;3
23067506935250;8
23067506935500;5
23067506973500;6
23067506974250;8
23067506974500;19
23067506974750;5
23067506975500;1
23067506983000;2
23067506983250;2
23067507011750;4
23067507012000;4
23067507012250;1
23067507012500;3
23067507012750;10
23067507013250;2
23067507043250;5
23067507044000;30
23067507044250;39
23067507044750;5
23067507045500;6
23067507045750;1
23067507046250;2
23067507047250;5
23067507047500;7
23067507047750;11
23067507048000;20
23067507049250;1
23067507049500;5
23067507058750;6
23067507063250;3
23067507069500;3
23067507069750;5
23067507076500;5
23067507076750;5
23067507078750;2
23067507159250;2
23067507162000;2
23067507169000;3
23067507169250;2
23067507200000;6
23067507203250;1
23067507203500;1
23070006542750;7
23070006604250;5
23070006605250;4
23070006606500;6
23070006606750;8
23070006607750;10
23070006608250;3
23070006610750;1
23070006616750;2
23070006624250;2
23070006624750;2
23070006638000;1
23070006638500;9
23070006638750;12
23070006641750;3
23070006642000;13
23070006642250;3
23070006643000;20
23070006643250;80
23070006643500;69
23070006643750;116
23070006644000;50
23070006645500;3
23070006648250;6
23070006648500;5
23070006648750;2
23070006649000;1
23070006649250;1
23070006649500;1
23070006649750;5
23070006668000;3
23070006668250;4
23070006668500;5
23070006668750;4
23070006669000;4
23070006670000;6
23070006670250;5
23070006672000;4
23070006672750;7
23070006673000;4
23070006675250;22
23070006675500;23
23070006675750;3
23070006676000;11
23070006676250;23
23070006676500;12
23070006676750;4
23070006679500;3
23070006680000;4
23070006680250;3
23070006682000;28
23070006682250;10
23070006683000;3
23070006686500;2
23070006700500;8
23070006700750;4
23070006701000;12
23070006705250;12
23070006705500;2
23070006706000;2
23070006706250;4
23070006706500;17
23070006706750;10
23070006707000;9
23070006725250;1
23070006725500;4
23070006726250;2
23070006745250;4
23070006767250;2
23070006784750;2
23070006934750;8
23070006935000;15
23070006935250;4
23070006935500;4
23070006973250;2
23070006973500;2
23070006973750;2
23070006974000;4
23070006974500;2
23070006975500;6
23070006976000;7
23070006976750;5
23070006983250;6
23070007011750;7
23070007013250;2
23070007042500;6
23070007043500;5
23070007044250;48
23070007045750;4
23070007046250;5
23070007047250;3
23070007047750;64
23070007048000;71
23070007049250;4
23070007049500;2
23070007059000;7
23070007060500;1
23070007060750;16
23070007061000;4
23070007064250;2
23070007066000;2
23070007067500;6
23070007068000;4
23070007069250;5
23070007069500;2
23070007069750;4
23070007077250;12
23070007079250;8
23070007080000;3
23070007088250;1
23070007161750;2
23070007211250;5
23070007211750;2
23072506538500;5
23072506560750;2
23072506579250;4
23072506604000;2
23072506605000;2
23072506605250;10
23072506605500;2
23072506607250;6
23072506608500;1
23072506611500;3
23072506624500;2
23072506625000;1
23072506638250;3
23072506638750;9
23072506639000;6
23072506639750;5
23072506642000;10
23072506642250;24
23072506642500;35
23072506642750;117
23072506643000;33
23072506643500;59
23072506643750;128
23072506644000;82
23072506644250;4
23072506644500;8
23072506644750;9
23072506645000;22
23072506645250;10
23072506645500;11
23072506647750;25
23072506648000;10
23072506648500;5
23072506648750;4
23072506668500;24
23072506668750;11
23072506669000;2
23072506670750;7
23072506671000;9
23072506671250;11
23072506673000;2
23072506675250;3
23072506675500;1
23072506676500;8
23072506676750;1
23072506677250;6
23072506677500;8
23072506679000;1
23072506679250;10
23072506679500;9
23072506679750;6
23072506680000;1
23072506680250;10
23072506680500;1
23072506682000;10
23072506682250;78
23072506682500;17
23072506683000;2
23072506700500;12
23072506704500;6
23072506705000;8
23072506705250;2
23072506705500;17
23072506706250;4
23072506706500;3
23072506706750;31
23072506707000;12
23072506726250;3
23072506745250;13
23072506754000;2
23072506766750;1
23072506784750;1
23072506934500;4
23072506934750;16
23072506935250;5
23072506935500;4
23072506935750;6
23072506936000;4
23072506936250;12
23072506973250;9
23072506973500;2
23072506975250;4
23072507012250;1
23072507012500;3
23072507013000;1
23072507016750;1
23072507035250;3
23072507042250;3
23072507043250;8
23072507044500;6
23072507046000;1
23072507047250;3
23072507047500;4
23072507047750;2
23072507048000;9
23072507049000;8
23072507057250;2
23072507061500;6
23072507063250;2
23072507063500;4
23072507064500;9
23072507064750;3
23072507065000;1
23072507065750;8
23072507066000;5
23072507066500;1
23072507066750;2
23072507067500;3
23072507069500;5
23072507077750;6
23072507078000;3
23072507079500;7
23072507080000;3
23072507086500;1
23072507087500;6
23072507089500;19
23072507089750;3
23072507108750;6
23072507159000;1
23072507162000;2
23072507211750;9
23072507212000;2
23075006538250;6
23075006538500;6
23075006543750;3
23075006592250;1
23075006603750;1
23075006604000;3
23075006606250;2
23075006610250;3
23075006610500;2
23075006613500;1
23075006613750;1
23075006638750;4
23075006639000;13
23075006642250;13
23075006642500;4
23075006642750;44
23075006643000;54
23075006643250;17
23075006643500;100
23075006643750;41
23075006644000;4
23075006647500;6
23075006647750;16
23075006648000;4
23075006649250;1
23075006656000;1
23075006668500;20
23075006668750;13
23075006669000;2
23075006669500;4
23075006669750;1
23075006670250;1
23075006670500;5
23075006670750;10
23075006671000;7
23075006673000;15
23075006675750;5
23075006676000;1
23075006676500;2
23075006676750;7
23075006677500;5
23075006677750;2
23075006678000;2
23075006679250;4
23075006679750;6
23075006680250;7
23075006680500;5
23075006682000;38
23075006682250;84
23075006682500;6
23075006700250;1
23075006700500;11
23075006703500;4
23075006704000;3
23075006704500;6
23075006704750;4
23075006705000;7
23075006705250;4
23075006705500;19
23075006705750;8
23075006706500;2
23075006745000;2
23075006745750;2
23075006766500;6
23075006766750;5
23075006785000;1
23075006785250;6
23075006934250;10
23075006934500;4
23075006935500;2
23075006935750;3
23075006936500;4
23075006939250;1
23075006973250;9
23075006973500;3
23075006974500;3
23075006974750;7
23075006976000;4
23075007011750;2
23075007035500;10
23075007035750;2
23075007043250;12
23075007044500;10
23075007046500;9
23075007047250;3
23075007047500;3
23075007047750;8
23075007048750;4
23075007049000;10
23075007049250;1
23075007061000;2
23075007064500;2
23075007064750;7
23075007065250;17
23075007065500;8
23075007065750;3
23075007067500;2
23075007077500;1
23075007078500;8
23075007079250;10
23075007085250;2
23075007085750;2
23075007086500;4
23075007088500;1
23075007089500;3
23075007151250;1
23075007162000;3
23077506538000;1
23077506538250;14
23077506544500;3
23077506603250;4
23077506604000;4
23077506605750;9
23077506606250;2
23077506607000;6
23077506613250;5
23077506613750;2
23077506614500;1
23077506639000;1
23077506639250;7
23077506639500;1
23077506639750;3
23077506640000;4
23077506640250;4
23077506640500;4
23077506641250;1
23077506641500;1
23077506641750;9
23077506642500;21
23077506642750;109
23077506643000;69
23077506643250;163
23077506643500;63
23077506643750;78
23077506647500;31
23077506647750;2
23077506649250;6
23077506668500;6
23077506669750;6
23077506670000;7
23077506670250;33
23077506673250;2
23077506673750;4
23077506674000;5
23077506675250;3
23077506676000;5
23077506677750;6
23077506680000;6
23077506682250;16
23077506682500;8
23077506684750;2
23077506700250;6
23077506700500;1
23077506700750;5
23077506702000;7
23077506702750;6
23077506703000;7
23077506703250;2
23077506703500;4
23077506704000;2
23077506704500;16
23077506705250;3
23077506705500;3
23077506705750;11
23077506739000;3
23077506742500;4
23077506742750;1
23077506744750;6
23077506754000;3
23077506754250;1
23077506766000;2
23077506766250;3
23077506767250;2
23077506784750;1
23077506785750;1
23077506805000;2
23077506937000;4
23077506973250;5
23077506974250;18
23077506974500;4
23077506974750;3
23077506975000;5
23077506975250;2
23077507011750;4
23077507012500;2
23077507043250;10
23077507043500;6
23077507044500;6
23077507044750;2
23077507047000;17
23077507047250;5
23077507047750;2
23077507048000;4
23077507049250;4
23077507049750;3
23077507052750;1
23077507057500;7
23077507057750;8
23077507059000;2
23077507061000;3
23077507061250;4
23077507065000;6
23077507065250;3
23077507065500;19
23077507065750;8
23077507066250;4
23077507077750;7
23077507079000;2
23077507079500;8
23077507080250;2
23077507085000;13
23077507085250;8
23077507086000;14
23077507086250;2
23077507089500;1
23077507090000;6
23077507090500;4
23077507167750;1
23077507205000;5
23077507205250;12
23080006537750;13
23080006538000;6
23080006565500;15
23080006565750;3
23080006588250;1
23080006604000;1
23080006604500;4
23080006639250;4
23080006639500;5
23080006642250;2
23080006642750;31
23080006643000;76
23080006643250;56
23080006643500;101
23080006643750;16
23080006647000;21
23080006647250;8
23080006647500;4
23080006660000;2
23080006668250;4
23080006669250;3
23080006669500;6
23080006673500;3
23080006673750;5
23080006674000;3
23080006674250;2
23080006675000;3
23080006675500;26
23080006675750;20
23080006677000;2
23080006677250;5
23080006682500;5
23080006682750;4
23080006684500;5
23080006684750;8
23080006700250;2
23080006700500;16
23080006701750;2
23080006702000;8
23080006702250;5
23080006702500;6
23080006702750;6
23080006703000;7
23080006703250;6
23080006703500;5
23080006703750;17
23080006704000;11
23080006704500;4
23080006738500;2
23080006738750;6
23080006742250;9
23080006742750;6
23080006744500;8
23080006744750;2
23080006754000;6
23080006766000;8
23080006766250;2
23080006785500;2
23080006785750;1
23080006934000;3
23080006936250;1
23080006974000;6
23080006974750;5
23080006975000;8
23080007011750;3
23080007012000;6
23080007012500;8
23080007012750;1
23080007016750;3
23080007023000;1
23080007042500;13
23080007043750;3
23080007047000;7
23080007048000;2
23080007059000;3
23080007059250;3
23080007065250;2
23080007065500;2
23080007066000;3
23080007066250;5
23080007067750;5
23080007068500;4
23080007069000;1
23080007084750;4
23080007085000;4
23080007085250;5
23080007085750;1
23080007086250;5
23080007090500;4
23080007167750;5
23080007200250;7
23080007200500;2
23080007203250;1
23080007205000;7
23080007205250;14
23082506537500;20
23082506537750;26
23082506539250;2
23082506540500;2
23082506562250;4
23082506573750;4
23082506578500;1
23082506587500;2
23082506602750;2
23082506613500;11
23082506615250;7
23082506615500;1
23082506626000;1
23082506642500;62
23082506643250;10
23082506643500;27
23082506646500;6
23082506646750;2
23082506647000;11
23082506647750;1
23082506648000;3
23082506648250;3
23082506668250;1
23082506668500;5
23082506669000;15
23082506670500;2
23082506673500;7
23082506673750;5
23082506674250;1
23082506675250;14
23082506675500;61
23082506675750;35
23082506677250;4
23082506679500;8
23082506679750;10
23082506680500;2
23082506682250;4
23082506682500;4
23082506683500;10
23082506683750;2
23082506701500;6
23082506701750;9
23082506702000;6
23082506702250;17
23082506702500;6
23082506704250;1
23082506705000;3
23082506705250;4
23082506738250;4
23082506738500;2
23082506738750;3
23082506742500;3
23082506743000;5
23082506744250;1
23082506744500;2
23082506754250;3
23082506765750;4
23082506766000;3
23082506766500;5
23082506785500;2
23082506785750;8
23082506936500;5
23082506936750;5
23082506941000;4
23082506941750;8
23082506942250;4
23082506973750;4
23082506974000;3
23082506974250;4
23082506974750;12
23082506975000;2
23082507011750;7
23082507012250;1
23082507035750;4
23082507042500;8
23082507046750;12
23082507047000;8
23082507049250;11
23082507065750;3
23082507066000;3
23082507066250;8
23082507067000;4
23082507067250;1
23082507067500;2
23082507068000;16
23082507068500;5
23082507078250;5
23082507085750;7
23082507086000;3
23082507086250;3
23082507100500;1
23082507168000;5
23082507201000;2
23082507201250;1
23082507203250;5
23082507203500;7
23082507204750;2
23082507205250;2
23082507208500;3
23085006537500;1
23085006537750;1
23085006562250;6
23085006562500;9
23085006563250;6
23085006564000;2
23085006571750;2
23085006572750;1
23085006573250;3
23085006573500;7
23085006574250;3
23085006574500;4
23085006575500;3
23085006575750;3
23085006578250;1
23085006588000;2
23085006602500;1
23085006603000;5
23085006608250;4
23085006608500;4
23085006608750;1
23085006612250;5
23085006613500;3
23085006616000;2
23085006642250;12
23085006642500;98
23085006643250;7
23085006643500;5
23085006646500;7
23085006647750;6
23085006648000;12
23085006649000;5
23085006649750;5
23085006668000;8
23085006668250;15
23085006674250;5
23085006674500;5
23085006674750;4
23085006676000;4
23085006676250;7
23085006676750;4
23085006679750;4
23085006682500;3
23085006682750;15
23085006683000;12
23085006683250;4
23085006683500;5
23085006698250;6
23085006698500;1
23085006700250;8
23085006700500;2
23085006700750;16
23085006701000;21
